Unnamed: 0,Date,Day,Matchweek,Venue,Result,Team,Opponent,Start,Position,Minutes Played,Goals,Assists,Penalties Scored,Penalties Attempted,Shots,Shots on Target,Yellow Cards,Red Cards,Touches,Tackles,Interceptions,Blocks,xG,npxG,xAG,Shot Creating Actions,Goal Creating Actions,Passes Completed,Passes Attempted,Progressive Passes,Carries,Progressive Carries,Take-ons Attempted,Successful Take-ons,Passing Distance,Progressive Passing Distance,Short Passes Completed,Short Passes Attempted,Medium Passes Completed,Medium Passes Attempted,Long Passes Completed,Long Passes Attempted,Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live Pass,Dead Pass,Free Kick Pass,Through Balls,Switches,Crosses,Throw Ins Taken,Corners Taken,Passes Offside,Live SCA,Deadball SCA,Take-on SCA,Shot SCA,Foul SCA,Defense SCA,Live GCA,Deadball GCA,Take-on GCA,Shot GCA,Foul GCA,Defense GCA,Tackles Won,Defensive Third Tackles,Middle Third Tackles,Attacking Third Tackles,Dribblers Tackled,Dribblers Tackled Attempts,Challenges Lost,Shots Blocked,Passes Blocked,Clearances,Defensive Errors,Defensive Penalty Area Touches,Defensive Third Touches,Middle Third Touches,Attacking Third Touches,Penalty Area Touches,Carry Distance,Progressive Carry Distance,Final Third Carries,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,bonus,bps,clean_sheets,creativity,ict_index,influence,kickoff_time,minutes,own_goals,round,saves,selected,threat,total_points,transfers_balance,transfers_in,transfers_out,value,kickoff_date
0,2017-08-12,Sat,1,Away,L 0–1,Stoke City,Everton,Y,CB,90,0,0,0,0,0,0,0,0,56,2,4,1,0.0,0.0,0.0,1,0,25,45,3,22,1,1,1,507,261,8,9,12,21,4,13,0.0,0,4,0,0,31,13,1,0,0,2,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,1,3,0,5,25,28,5,0,216.0,148.0,1,0,2,2,22,1,0,13,0,1.1,1.7,16.0,2017-08-12 14:00:00+00:00,90,0,1,0,16566,0.0,2,0,0,0,45,2017-08-12
1,2017-08-19,Sat,2,Home,W 1–0,Stoke City,Arsenal,Y,CB,90,0,0,0,0,1,0,0,0,29,1,2,3,0.0,0.0,0.0,1,0,17,21,1,13,0,0,0,308,127,7,8,8,9,2,4,0.0,0,0,0,0,18,3,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,0,4,15,13,1,1,71.0,19.0,0,0,0,0,12,0,0,20,1,0.4,2.1,16.6,2017-08-19 16:30:00+00:00,90,0,2,0,20596,4.0,6,227,1578,1351,45,2017-08-19
2,2017-08-27,Sun,3,Away,D 1–1,Stoke City,West Brom,Y,WB,68,0,0,0,0,1,0,0,0,42,3,3,0,0.0,0.0,0.0,1,0,24,28,2,18,1,1,0,322,127,17,17,7,7,0,3,0.0,1,1,1,0,23,5,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,1,0,0,0,5,0,5,14,13,15,1,106.0,48.0,1,0,1,0,23,6,0,9,0,12.7,3.1,12.6,2017-08-27 12:30:00+00:00,68,0,3,0,31781,6.0,2,8024,11227,3203,45,2017-08-27
3,2017-09-09,Sat,4,Home,D 2–2,Stoke City,Manchester Utd,Y,CB,45,0,0,0,0,0,0,0,0,16,2,0,0,0.0,0.0,0.0,0,0,7,12,1,6,0,0,0,132,85,3,4,3,4,1,2,0.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,3,11,5,0,0,39.0,25.0,0,0,0,0,5,0,0,9,0,0.0,0.8,8.2,2017-09-09 16:30:00+00:00,45,0,4,0,32666,0.0,1,-213,2833,3046,45,2017-09-09
4,2017-09-30,Sat,7,Home,W 2–1,Stoke City,Southampton,Y,CB,90,0,0,0,0,1,0,0,0,45,0,1,2,0.1,0.1,0.0,2,0,22,33,2,17,1,2,2,413,246,10,12,10,12,2,8,0.0,1,3,0,0,26,7,2,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,9,21,21,5,1,109.0,65.0,1,0,1,0,19,0,0,14,0,10.2,4.8,19.4,2017-09-30 14:00:00+00:00,90,0,7,0,19541,18.0,2,-2869,135,3004,44,2017-09-30
5,2017-10-14,Sat,8,Away,L 2–7,Stoke City,Manchester City,Y,"CM,RB",90,0,0,0,0,1,0,0,0,36,2,4,1,0.1,0.1,0.0,2,0,17,26,2,14,1,5,3,279,160,9,11,5,8,2,5,0.0,0,3,0,0,20,5,2,0,1,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,2,1,0,1,1,0,2,12,19,7,1,106.0,40.0,0,1,1,0,12,1,0,14,0,0.8,1.7,11.8,2017-10-14 14:00:00+00:00,90,0,8,0,19876,4.0,-1,135,1302,1167,44,2017-10-14
6,2017-10-21,Sat,9,Home,L 1–2,Stoke City,Bournemouth,Y,"CB,DM,RB",90,0,0,0,0,1,0,0,0,76,1,2,3,0.0,0.0,0.0,1,1,35,64,8,29,1,2,2,759,388,10,11,18,32,7,17,0.0,0,5,0,0,48,14,1,0,0,2,13,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,2,1,0,3,3,0,5,22,51,6,2,230.0,106.0,1,0,1,1,29,2,0,14,0,0.9,2.0,10.6,2017-10-21 14:00:00+00:00,90,0,9,0,22689,8.0,1,2595,3454,859,44,2017-10-21
7,2017-12-09,Sat,16,Away,L 1–5,Stoke City,Tottenham,N,"DM,CM",16,0,0,0,0,0,0,0,0,4,1,1,0,0.0,0.0,0.0,0,0,2,2,0,2,0,0,0,22,1,1,1,1,1,0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,2,0,0,9.0,0.0,0,0,0,0,1,0,0,4,0,0.0,0.2,2.0,2017-12-09 15:00:00+00:00,15,0,16,0,14058,0.0,1,-415,63,478,43,2017-12-09
8,2017-12-12,Tue,17,Away,L 0–1,Stoke City,Burnley,Y,RB,90,0,0,0,0,0,0,0,0,45,3,0,1,0.0,0.0,0.0,1,0,22,38,1,23,0,1,0,432,249,10,12,8,14,4,11,0.0,0,2,0,0,27,11,0,0,1,2,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,2,2,0,0,1,1,0,2,13,23,9,0,85.0,40.0,0,0,1,0,22,1,0,8,0,0.5,0.9,8.0,2017-12-12 19:45:00+00:00,90,0,17,0,14055,0.0,2,-37,157,194,43,2017-12-12
9,2017-12-16,Sat,18,Home,L 0–3,Stoke City,West Ham,Y,RB,90,0,0,0,0,0,0,0,0,54,2,0,2,0.0,0.0,0.0,2,0,38,48,5,33,2,1,1,624,273,18,18,17,18,2,8,0.1,1,3,1,0,38,10,0,0,0,2,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,2,0,2,2,0,2,6,36,14,0,179.0,80.0,0,0,1,0,33,3,0,12,0,12.8,2.2,9.6,2017-12-16 16:00:00+00:00,90,0,18,0,14278,0.0,1,184,415,231,43,2017-12-16
10,2017-12-23,Sat,19,Home,W 3–1,Stoke City,West Brom,Y,DM,90,0,0,0,0,0,0,0,0,46,1,4,1,0.0,0.0,0.0,1,0,26,34,3,22,0,2,1,489,164,10,13,12,13,4,8,0.0,1,5,0,0,34,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,3,0,7,15,30,1,0,109.0,65.0,0,0,1,2,24,0,0,14,0,11.0,3.1,20.2,2017-12-23 15:00:00+00:00,90,0,19,0,15021,0.0,2,599,1004,405,43,2017-12-23
11,2017-12-26,Tue,20,Away,D 1–1,Stoke City,Huddersfield,Y,"CB,DM",90,0,0,0,0,0,0,1,0,32,2,2,1,0.0,0.0,0.0,0,0,12,19,1,15,0,0,0,247,143,4,6,6,11,2,2,0.0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,7,0,9,16,17,0,0,79.0,9.0,0,0,1,2,13,0,0,6,0,0.3,1.9,18.8,2017-12-26 15:00:00+00:00,90,0,20,0,15125,0.0,1,52,459,407,43,2017-12-26
12,2017-12-30,Sat,21,Away,L 0–5,Stoke City,Chelsea,Y,CB,90,0,0,0,0,0,0,0,0,52,2,2,0,0.0,0.0,0.0,0,0,38,44,1,40,0,0,0,689,260,13,13,23,23,1,7,0.0,0,1,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,0,5,28,24,0,0,179.0,91.0,0,0,1,0,41,0,0,8,0,0.3,0.8,7.2,2017-12-30 15:00:00+00:00,90,0,21,0,14832,0.0,0,-340,236,576,43,2017-12-30
13,2018-01-01,Mon,22,Home,L 0–1,Stoke City,Newcastle Utd,Y,"CM,CB",90,0,0,0,0,0,0,0,0,65,3,0,1,0.0,0.0,0.0,2,0,44,52,6,36,2,3,2,815,289,18,20,21,23,5,8,0.2,1,5,1,0,52,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,3,2,0,1,7,0,4,22,38,5,1,237.0,134.0,2,0,2,1,38,1,0,15,0,12.8,3.8,23.4,2018-01-01 15:00:00+00:00,90,0,22,0,15745,2.0,2,859,1572,713,43,2018-01-01
14,2018-01-20,Sat,24,Home,W 2–0,Stoke City,Huddersfield,N,DM,20,0,0,0,0,0,0,0,0,12,0,0,1,0.0,0.0,0.0,0,0,4,8,1,7,0,0,0,75,47,0,0,4,6,0,2,0.0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,8,5,0,0,20.0,6.0,0,0,0,0,4,0,0,3,0,0.1,0.2,1.6,2018-01-20 15:00:00+00:00,19,0,24,0,16246,0.0,1,486,1211,725,43,2018-01-20
15,2018-02-03,Sat,26,Away,L 1–2,Stoke City,Bournemouth,Y,CM,90,0,0,0,0,0,0,0,0,52,4,1,3,0.0,0.0,0.0,0,0,29,41,4,22,0,0,0,601,213,10,12,14,16,5,9,0.0,0,2,0,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,1,3,2,1,2,2,0,4,12,39,2,0,54.0,8.0,0,0,3,0,16,0,0,18,0,0.8,2.1,19.8,2018-02-03 15:00:00+00:00,90,0,26,0,15437,0.0,1,-567,103,670,43,2018-02-03
16,2018-02-24,Sat,28,Away,D 1–1,Stoke City,Leicester City,Y,"DM,CB",90,0,0,0,0,0,0,0,0,41,3,2,3,0.0,0.0,0.0,0,0,11,22,1,10,0,1,1,157,56,5,9,6,9,0,4,0.0,0,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,2,1,1,2,8,0,9,15,23,3,0,59.0,20.0,0,0,0,2,9,0,0,10,0,0.7,2.8,27.4,2018-02-24 12:30:00+00:00,90,0,28,0,15212,0.0,2,-462,84,546,43,2018-02-24
17,2018-03-03,Sat,29,Away,D 0–0,Stoke City,Southampton,Y,DM,90,0,0,0,0,0,0,1,0,33,2,5,2,0.0,0.0,0.0,1,0,14,19,3,10,0,1,0,196,83,6,6,5,7,1,4,0.0,1,1,0,0,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,3,2,0,2,0,6,11,19,3,2,53.0,3.0,0,0,1,1,11,0,0,19,1,10.3,3.9,24.6,2018-03-03 15:00:00+00:00,90,0,29,0,15198,4.0,5,-35,154,189,43,2018-03-03
18,2018-03-12,Mon,30,Home,L 0–2,Stoke City,Manchester City,Y,CM,87,0,0,0,0,0,0,0,0,32,0,2,3,0.0,0.0,0.0,0,0,14,21,3,14,0,2,1,257,70,5,7,6,8,2,5,0.0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,2,0,5,7,24,1,0,46.0,8.0,0,0,1,0,11,0,0,9,0,1.5,0.7,5.2,2018-03-12 20:00:00+00:00,87,0,30,0,15697,0.0,1,323,527,204,43,2018-03-12
19,2018-04-16,Mon,34,Away,D 1–1,Stoke City,West Ham,N,"DM,LM",29,0,0,0,0,0,0,0,0,9,0,1,0,0.0,0.0,0.0,0,0,3,4,0,1,0,0,0,38,14,2,2,1,2,0,0,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,8,1,0,0,3.0,0.0,0,0,0,0,0,0,0,1,0,0.0,0.2,2.4,2018-04-16 19:00:00+00:00,28,0,34,0,14930,0.0,1,-333,38,371,43,2018-04-16
